"Year","month","hires","openings","layoffs","quits","sector"
2011,"Apr",2.7,1.8,1.4,1.1,"Non-Durable Goods Manufacturing"
2011,"May",2.5,1.6,1.3,1.1,"Non-Durable Goods Manufacturing"
2011,"Jun",2.4,1.3,1,1.2,"Non-Durable Goods Manufacturing"
2011,"Jul",2.6,1.6,1,1.2,"Non-Durable Goods Manufacturing"
2011,"Aug",2.6,1.5,1.2,1.2,"Non-Durable Goods Manufacturing"
2011,"Sep",2.3,1.7,1.2,1,"Non-Durable Goods Manufacturing"
2011,"Oct",2.2,1.6,1,1.2,"Non-Durable Goods Manufacturing"
2011,"Nov",2,1.5,1,1.3,"Non-Durable Goods Manufacturing"
2011,"Dec",2.5,1.8,1.2,1.1,"Non-Durable Goods Manufacturing"
2012,"Jan",2.5,1.6,1.2,1.1,"Non-Durable Goods Manufacturing"
2012,"Feb",2.5,1.7,1.1,1.2,"Non-Durable Goods Manufacturing"
2012,"Mar",2.4,2.7,1,1.1,"Non-Durable Goods Manufacturing"
2012,"Apr",2.4,2.1,1.1,1.1,"Non-Durable Goods Manufacturing"
2012,"May",2.5,2.1,1,1.1,"Non-Durable Goods Manufacturing"
2012,"Jun",2.4,2.5,1.1,1.2,"Non-Durable Goods Manufacturing"
2012,"Jul",2.3,1.9,1,1.1,"Non-Durable Goods Manufacturing"
2012,"Aug",2.2,2.4,0.8,1,"Non-Durable Goods Manufacturing"
2012,"Sep",2.1,2.3,0.8,1.1,"Non-Durable Goods Manufacturing"
2012,"Oct",2.1,2.3,0.9,1,"Non-Durable Goods Manufacturing"
2012,"Nov",2,2,1.2,1,"Non-Durable Goods Manufacturing"
2012,"Dec",1.9,1.9,0.8,1.1,"Non-Durable Goods Manufacturing"
2013,"Jan",2.2,2.1,0.8,0.9,"Non-Durable Goods Manufacturing"
2013,"Feb",2.2,2.3,0.9,1,"Non-Durable Goods Manufacturing"
2013,"Mar",1.7,1.8,0.7,1,"Non-Durable Goods Manufacturing"
2013,"Apr",2,1.9,0.8,1.1,"Non-Durable Goods Manufacturing"
2013,"May",2.6,2.1,0.9,1.2,"Non-Durable Goods Manufacturing"
2013,"Jun",2.1,1.7,0.8,1.1,"Non-Durable Goods Manufacturing"
2013,"Jul",2.2,2.2,1.1,0.9,"Non-Durable Goods Manufacturing"
2013,"Aug",2.5,2,1,1.2,"Non-Durable Goods Manufacturing"
2013,"Sep",2.3,2,0.9,1.1,"Non-Durable Goods Manufacturing"
2013,"Oct",2,2.5,0.7,1,"Non-Durable Goods Manufacturing"
2013,"Nov",2.5,3.1,0.9,1.2,"Non-Durable Goods Manufacturing"
2013,"Dec",2.4,2.5,0.9,1.2,"Non-Durable Goods Manufacturing"
2014,"Jan",2.4,2,0.8,1.2,"Non-Durable Goods Manufacturing"
2014,"Feb",2.2,2.7,0.6,1.1,"Non-Durable Goods Manufacturing"
2014,"Mar",2.4,2.7,1.1,1.1,"Non-Durable Goods Manufacturing"
2014,"Apr",2.2,2.2,0.9,1.1,"Non-Durable Goods Manufacturing"
2014,"May",2.2,2.6,0.9,1.1,"Non-Durable Goods Manufacturing"
2014,"Jun",2.4,2.8,1.1,1.1,"Non-Durable Goods Manufacturing"
2014,"Jul",2.5,2.3,0.7,1.4,"Non-Durable Goods Manufacturing"
2014,"Aug",2.3,2.9,0.9,1,"Non-Durable Goods Manufacturing"
2014,"Sep",2.8,2.7,1,1.4,"Non-Durable Goods Manufacturing"
2014,"Oct",2.5,2.3,1,1.1,"Non-Durable Goods Manufacturing"
2014,"Nov",2.3,2.7,0.8,1.1,"Non-Durable Goods Manufacturing"
2014,"Dec",2.5,2.5,1,1.2,"Non-Durable Goods Manufacturing"
2015,"Jan",2.3,2.6,1,1.2,"Non-Durable Goods Manufacturing"
2015,"Feb",2.3,2.5,0.8,1.2,"Non-Durable Goods Manufacturing"
2015,"Mar",2.4,2.7,1,1.2,"Non-Durable Goods Manufacturing"
2015,"Apr",2.4,2.6,0.8,1.3,"Non-Durable Goods Manufacturing"
2015,"May",2.4,2.8,0.8,1.3,"Non-Durable Goods Manufacturing"
2015,"Jun",2.5,2.5,1,1.3,"Non-Durable Goods Manufacturing"
2015,"Jul",2.3,2.9,0.8,1.1,"Non-Durable Goods Manufacturing"
2015,"Aug",2.3,2.6,0.9,1.3,"Non-Durable Goods Manufacturing"
2015,"Sep",2.5,2.8,0.9,1.2,"Non-Durable Goods Manufacturing"
2015,"Oct",2.8,2.8,1,1.5,"Non-Durable Goods Manufacturing"
2015,"Nov",2.6,2.7,0.9,1.4,"Non-Durable Goods Manufacturing"
2015,"Dec",2.4,3.1,0.8,1.2,"Non-Durable Goods Manufacturing"
2016,"Jan",2.5,3,0.8,1.4,"Non-Durable Goods Manufacturing"
2016,"Feb",2.5,3.3,0.9,1.4,"Non-Durable Goods Manufacturing"
2016,"Mar",2.3,3.4,0.9,1.3,"Non-Durable Goods Manufacturing"
2016,"Apr",2.5,4,1,1.3,"Non-Durable Goods Manufacturing"
2016,"May",2.5,3.5,0.9,1.3,"Non-Durable Goods Manufacturing"
2016,"Jun",2.7,3.5,0.8,1.2,"Non-Durable Goods Manufacturing"
2016,"Jul",2.5,3,0.8,1.4,"Non-Durable Goods Manufacturing"
2016,"Aug",2.6,3,0.8,1.5,"Non-Durable Goods Manufacturing"
2016,"Sep",2.7,2.9,1.1,1.5,"Non-Durable Goods Manufacturing"
2016,"Oct",2.6,2.4,0.8,1.6,"Non-Durable Goods Manufacturing"
2016,"Nov",2.6,3.1,0.9,1.4,"Non-Durable Goods Manufacturing"
2016,"Dec",2.8,3.5,1,1.5,"Non-Durable Goods Manufacturing"
2017,"Jan",2.9,3.3,1,1.6,"Non-Durable Goods Manufacturing"
2017,"Feb",3,3.4,0.7,1.7,"Non-Durable Goods Manufacturing"
2017,"Mar",3.1,3.5,0.9,2,"Non-Durable Goods Manufacturing"
2017,"Apr",3.2,3.5,1.2,1.8,"Non-Durable Goods Manufacturing"
2017,"May",3.2,3.1,0.9,2,"Non-Durable Goods Manufacturing"
2017,"Jun",3,3.6,0.8,2,"Non-Durable Goods Manufacturing"
2017,"Jul",3.1,3.9,1,1.7,"Non-Durable Goods Manufacturing"
2017,"Aug",3.2,3.6,0.7,1.8,"Non-Durable Goods Manufacturing"
2017,"Sep",2.9,3.3,1,1.8,"Non-Durable Goods Manufacturing"
2017,"Oct",3.2,3.4,1.1,1.9,"Non-Durable Goods Manufacturing"
2017,"Nov",3.1,3.6,1.3,1.8,"Non-Durable Goods Manufacturing"
2017,"Dec",3.1,3.3,1,2,"Non-Durable Goods Manufacturing"
2018,"Jan",3.2,3.7,0.9,1.9,"Non-Durable Goods Manufacturing"
2018,"Feb",3.3,3.4,1.1,2.1,"Non-Durable Goods Manufacturing"
2018,"Mar",3,3.4,1.2,1.9,"Non-Durable Goods Manufacturing"
2018,"Apr",3.2,3.3,1.1,1.9,"Non-Durable Goods Manufacturing"
2018,"May",3.4,3.4,1.1,1.8,"Non-Durable Goods Manufacturing"
2018,"Jun",3.5,3.5,1,2.1,"Non-Durable Goods Manufacturing"
2018,"Jul",3.5,3.6,1.1,2.1,"Non-Durable Goods Manufacturing"
2018,"Aug",3.5,4.2,1.1,2,"Non-Durable Goods Manufacturing"
2018,"Sep",3,3.5,0.9,1.9,"Non-Durable Goods Manufacturing"
2018,"Oct",3.4,3.8,1.1,2,"Non-Durable Goods Manufacturing"
2018,"Nov",3.4,4.1,1.2,2,"Non-Durable Goods Manufacturing"
2018,"Dec",3.3,3.2,1.3,2,"Non-Durable Goods Manufacturing"
2019,"Jan",3.4,3,1,2.2,"Non-Durable Goods Manufacturing"
2019,"Feb",3.1,3.5,1,2,"Non-Durable Goods Manufacturing"
2019,"Mar",3.3,3,1,2.2,"Non-Durable Goods Manufacturing"
2019,"Apr",3.1,3.4,1.1,2,"Non-Durable Goods Manufacturing"
2019,"May",3.1,3.7,1.1,1.8,"Non-Durable Goods Manufacturing"
2019,"Jun",3.1,3.7,1.1,1.7,"Non-Durable Goods Manufacturing"
2019,"Jul",3.1,3.5,1,1.9,"Non-Durable Goods Manufacturing"
2019,"Aug",3,3.1,1,1.7,"Non-Durable Goods Manufacturing"
2019,"Sep",3.2,3.6,1,1.9,"Non-Durable Goods Manufacturing"
2019,"Oct",2.8,3,0.9,1.6,"Non-Durable Goods Manufacturing"
2019,"Nov",3,2.9,0.8,2,"Non-Durable Goods Manufacturing"
2019,"Dec",2.9,3.2,1,1.9,"Non-Durable Goods Manufacturing"
2020,"Jan",2.9,3.2,1.1,1.7,"Non-Durable Goods Manufacturing"
2020,"Feb",2.9,3,1.1,1.7,"Non-Durable Goods Manufacturing"
2020,"Mar",2.9,2.8,5.8,1.6,"Non-Durable Goods Manufacturing"
2020,"Apr",3.5,3.2,5.6,1.3,"Non-Durable Goods Manufacturing"
2020,"May",5.9,2.9,1.4,1.6,"Non-Durable Goods Manufacturing"
2020,"Jun",4.7,3.5,1.6,1.9,"Non-Durable Goods Manufacturing"
2020,"Jul",3.4,3.8,1.3,1.8,"Non-Durable Goods Manufacturing"
2020,"Aug",3.8,4.7,1,2.2,"Non-Durable Goods Manufacturing"
2020,"Sep",3.6,4.4,0.8,2.3,"Non-Durable Goods Manufacturing"
2020,"Oct",3.5,4.8,0.7,2.4,"Non-Durable Goods Manufacturing"
2020,"Nov",3.9,5.2,1.1,2.5,"Non-Durable Goods Manufacturing"
2020,"Dec",4.3,4.3,1.1,2.4,"Non-Durable Goods Manufacturing"
2021,"Jan",3.3,4.7,0.9,2.3,"Non-Durable Goods Manufacturing"
2021,"Feb",3.9,5.7,0.9,2.7,"Non-Durable Goods Manufacturing"
2021,"Mar",4,7.1,1.1,2.5,"Non-Durable Goods Manufacturing"
2021,"Apr",3.8,7.4,1,2.9,"Non-Durable Goods Manufacturing"
2021,"May",4,7.9,1,2.8,"Non-Durable Goods Manufacturing"
2021,"Jun",4.1,7.8,0.9,2.8,"Non-Durable Goods Manufacturing"
2021,"Jul",4.6,7.6,1,3,"Non-Durable Goods Manufacturing"
2021,"Aug",4.5,7.5,1,2.8,"Non-Durable Goods Manufacturing"
2021,"Sep",4.8,7.3,1.1,3.2,"Non-Durable Goods Manufacturing"
2021,"Oct",4.5,7.6,0.9,2.9,"Non-Durable Goods Manufacturing"
2021,"Nov",4.9,6.7,1,3,"Non-Durable Goods Manufacturing"
2021,"Dec",4.7,7.3,1.1,3.2,"Non-Durable Goods Manufacturing"
2022,"Jan",4.5,6.8,1,3.3,"Non-Durable Goods Manufacturing"
2022,"Feb",4.7,6.2,0.9,3.1,"Non-Durable Goods Manufacturing"
2022,"Mar",5,6.6,1.1,3.5,"Non-Durable Goods Manufacturing"
2022,"Apr",4.7,7.2,1.1,3.2,"Non-Durable Goods Manufacturing"
2022,"May",4.3,5.9,1,3,"Non-Durable Goods Manufacturing"
2022,"Jun",4.7,6,1.1,3,"Non-Durable Goods Manufacturing"
2022,"Jul",4,7.1,1.1,2.3,"Non-Durable Goods Manufacturing"
2022,"Aug",4,6.1,1.2,2.6,"Non-Durable Goods Manufacturing"
2022,"Sep",3.7,6.2,0.9,2.4,"Non-Durable Goods Manufacturing"
2022,"Oct",4.1,4.9,1.1,2.7,"Non-Durable Goods Manufacturing"
2022,"Nov",3.9,5.9,1,2.6,"Non-Durable Goods Manufacturing"
2022,"Dec",3.4,5,1,2.7,"Non-Durable Goods Manufacturing"
2023,"Jan",4.2,4.8,1.2,2.8,"Non-Durable Goods Manufacturing"
2023,"Feb",4.2,4.6,1.2,2.9,"Non-Durable Goods Manufacturing"
2023,"Mar",3.7,5.1,1.2,2.6,"Non-Durable Goods Manufacturing"
2023,"Apr",3.8,5.4,1.2,2.5,"Non-Durable Goods Manufacturing"
2023,"May",4.3,4.4,1.3,3,"Non-Durable Goods Manufacturing"
2023,"Jun",4,4.1,1.1,2.7,"Non-Durable Goods Manufacturing"
2023,"Jul",4,3.4,1.3,2.6,"Non-Durable Goods Manufacturing"
2023,"Aug",3.9,4.4,1.3,2.5,"Non-Durable Goods Manufacturing"
2023,"Sep",3.6,5,1.3,2,"Non-Durable Goods Manufacturing"
2023,"Oct",3.3,4.2,1.2,1.9,"Non-Durable Goods Manufacturing"
2023,"Nov",3.2,3.5,1,2.1,"Non-Durable Goods Manufacturing"
2023,"Dec",3.4,3.5,1,2.3,"Non-Durable Goods Manufacturing"
2024,"Jan",3.6,4.5,1.3,1.9,"Non-Durable Goods Manufacturing"
2024,"Feb",3,3.9,1.1,1.9,"Non-Durable Goods Manufacturing"
2024,"Mar",2.9,3.7,1,1.8,"Non-Durable Goods Manufacturing"
2024,"Apr",3.2,3.3,1.1,1.9,"Non-Durable Goods Manufacturing"
2024,"May",2.9,3.4,1,1.8,"Non-Durable Goods Manufacturing"
2024,"Jun",2.9,3.2,1,1.6,"Non-Durable Goods Manufacturing"
2024,"Jul",3.1,3.2,0.9,1.9,"Non-Durable Goods Manufacturing"
2024,"Aug",2.8,3.4,1,1.7,"Non-Durable Goods Manufacturing"
2024,"Sep",3.2,3.1,1.3,1.8,"Non-Durable Goods Manufacturing"
2024,"Oct",3.3,2.9,1.3,1.8,"Non-Durable Goods Manufacturing"
2024,"Nov",3,3.1,1.3,1.7,"Non-Durable Goods Manufacturing"
2024,"Dec",3,2.8,1.1,1.6,"Non-Durable Goods Manufacturing"
2009,"Jan",3.8,2.5,1.7,2.3,"Retail Trade"
2009,"Feb",3.7,2.1,1.9,2.1,"Retail Trade"
2009,"Mar",3.7,2,1.8,2.2,"Retail Trade"
2009,"Apr",4.1,1.5,2.4,1.9,"Retail Trade"
2009,"May",3.8,2.7,1.8,1.8,"Retail Trade"
2009,"Jun",3.5,2,1.5,1.9,"Retail Trade"
2009,"Jul",3.5,1.3,1.6,2,"Retail Trade"
2009,"Aug",3.7,1.9,1.7,1.7,"Retail Trade"
2009,"Sep",4,1.8,2.1,1.8,"Retail Trade"
2009,"Oct",3.5,1.5,1.6,1.9,"Retail Trade"
2009,"Nov",3.7,1.7,1.5,2,"Retail Trade"
2009,"Dec",3.7,2,1.6,2.1,"Retail Trade"
2010,"Jan",3.9,2.3,1.5,1.8,"Retail Trade"
2010,"Feb",3.8,2.3,1.2,2.3,"Retail Trade"
2010,"Mar",4.6,2.3,2.1,2.1,"Retail Trade"
2010,"Apr",3.9,2,1.4,2.3,"Retail Trade"
2010,"May",3.8,2.2,1.2,2.2,"Retail Trade"
2010,"Jun",4,2.1,1.5,2.2,"Retail Trade"
2010,"Jul",4.1,2.2,1.5,2.3,"Retail Trade"
2010,"Aug",3.8,1.9,1.2,2.1,"Retail Trade"
2010,"Sep",3.9,1.7,1.3,2.2,"Retail Trade"
2010,"Oct",4,2.2,1.3,2.1,"Retail Trade"
2010,"Nov",3.9,2.2,1.5,2.2,"Retail Trade"
2010,"Dec",3.5,2.2,1.3,2,"Retail Trade"
2011,"Jan",4,2.4,1.6,1.7,"Retail Trade"
2011,"Feb",4.2,2.7,1.6,2.1,"Retail Trade"
2011,"Mar",4.3,2.3,1.5,2.3,"Retail Trade"
2011,"Apr",4.2,2.7,1.4,2.1,"Retail Trade"
2011,"May",4,2.9,1.4,2.3,"Retail Trade"
2011,"Jun",4.1,3,1.3,2.2,"Retail Trade"
2011,"Jul",4.1,2.9,1.3,2.1,"Retail Trade"
2011,"Aug",3.8,2.6,1.5,2.2,"Retail Trade"
2011,"Sep",4.1,2.6,1.5,2.2,"Retail Trade"
2011,"Oct",3.9,2.7,1.2,2.2,"Retail Trade"
2011,"Nov",3.9,3.3,1.6,1.9,"Retail Trade"
2011,"Dec",3.5,2.9,1.1,2.3,"Retail Trade"
2012,"Jan",4,2.7,1.3,2.1,"Retail Trade"
2012,"Feb",3.9,2.6,1.3,2.3,"Retail Trade"
2012,"Mar",4,2.9,1.2,2.2,"Retail Trade"
2012,"Apr",4,2.5,1.3,2.3,"Retail Trade"
2012,"May",4,2.4,1.5,2.2,"Retail Trade"
2012,"Jun",4,2.5,1.5,2.3,"Retail Trade"
2012,"Jul",3.9,2.7,1.3,2.3,"Retail Trade"
2012,"Aug",4.2,3.2,1.7,2.2,"Retail Trade"
2012,"Sep",4.1,3.2,1.4,2.2,"Retail Trade"
2012,"Oct",4.1,2,1.4,2.2,"Retail Trade"
2012,"Nov",4.1,3,1.2,2.2,"Retail Trade"
2012,"Dec",4,3.3,1.5,2.2,"Retail Trade"
2013,"Jan",4.1,3.1,1.3,2.6,"Retail Trade"
2013,"Feb",4.5,2.6,1.3,2.4,"Retail Trade"
2013,"Mar",3.8,3.1,1.4,2.2,"Retail Trade"
2013,"Apr",4.2,3.4,1.4,2.4,"Retail Trade"
2013,"May",4.3,3.6,1.6,2.1,"Retail Trade"
2013,"Jun",4.1,4,1.3,2.2,"Retail Trade"
2013,"Jul",4.2,3.1,1.3,2.3,"Retail Trade"
2013,"Aug",4.6,3.1,1.3,2.7,"Retail Trade"
2013,"Sep",4.5,3.4,1.3,2.7,"Retail Trade"
2013,"Oct",4.5,3.4,1.5,2.6,"Retail Trade"
2013,"Nov",4.7,3.2,1.5,2.7,"Retail Trade"
2013,"Dec",4.9,3.3,1.6,2.3,"Retail Trade"
2014,"Jan",4.1,3.3,1.5,2.6,"Retail Trade"
2014,"Feb",4.7,4,1.4,2.7,"Retail Trade"
2014,"Mar",4.6,4.2,1.5,2.7,"Retail Trade"
2014,"Apr",5.2,4.1,1.6,2.8,"Retail Trade"
2014,"May",4.9,3.9,1.4,2.8,"Retail Trade"
2014,"Jun",4.9,4,1.4,2.8,"Retail Trade"
2014,"Jul",4.9,3.8,1.4,3,"Retail Trade"
2014,"Aug",4.6,5.2,1.4,2.7,"Retail Trade"
2014,"Sep",4.7,3.7,1.4,2.7,"Retail Trade"
2014,"Oct",5,3.7,1.4,2.9,"Retail Trade"
2014,"Nov",4.9,3.2,1.4,2.9,"Retail Trade"
2014,"Dec",5,3.4,1.4,2.8,"Retail Trade"
2015,"Jan",4.9,3.8,1.5,2.9,"Retail Trade"
2015,"Feb",4.7,4.2,1.2,2.6,"Retail Trade"
2015,"Mar",4.9,3.3,1.5,3,"Retail Trade"
2015,"Apr",4.8,3.6,1.4,2.8,"Retail Trade"
2015,"May",4.9,3.4,1.4,2.9,"Retail Trade"
2015,"Jun",4.9,3.5,1.4,3,"Retail Trade"
2015,"Jul",4.9,5,1.5,2.8,"Retail Trade"
2015,"Aug",4.8,4.1,1.4,2.9,"Retail Trade"
2015,"Sep",4.7,4.2,1.3,2.9,"Retail Trade"
2015,"Oct",4.8,4,1.3,2.9,"Retail Trade"
2015,"Nov",4.9,3.6,1.2,3.1,"Retail Trade"
2015,"Dec",5,3.9,1.3,3.2,"Retail Trade"
2016,"Jan",4.8,4.4,1.3,3.1,"Retail Trade"
2016,"Feb",5.2,4.3,1.3,3,"Retail Trade"
2016,"Mar",4.7,4.3,1.1,3,"Retail Trade"
2016,"Apr",4.6,4.1,1.1,2.9,"Retail Trade"
2016,"May",4.5,4.4,1.2,2.8,"Retail Trade"
2016,"Jun",4.6,4.3,1.2,2.9,"Retail Trade"
2016,"Jul",4.7,4.2,1.5,2.9,"Retail Trade"
2016,"Aug",4.6,3.9,1.1,3,"Retail Trade"
2016,"Sep",4.8,4.2,1.5,3,"Retail Trade"
2016,"Oct",4.8,4,1.1,3.1,"Retail Trade"
2016,"Nov",4,3.8,1.2,3,"Retail Trade"
2016,"Dec",4.4,4,1,2.7,"Retail Trade"
2017,"Jan",4.5,3.8,1,3,"Retail Trade"
2017,"Feb",4.8,3.9,1.3,3.2,"Retail Trade"
2017,"Mar",4.7,4.2,1.3,3.2,"Retail Trade"
2017,"Apr",4.3,3.9,1.1,2.8,"Retail Trade"
2017,"May",4.6,4.1,1.2,3.1,"Retail Trade"
2017,"Jun",4.8,4.1,1.4,2.9,"Retail Trade"
2017,"Jul",4.2,4.1,1.1,2.9,"Retail Trade"
2017,"Aug",4.3,4.7,1.1,2.9,"Retail Trade"
2017,"Sep",4.2,4.4,1.1,2.8,"Retail Trade"
2017,"Oct",4.3,4.6,1.2,2.8,"Retail Trade"
2017,"Nov",4.5,5.6,1.5,2.8,"Retail Trade"
2017,"Dec",4.5,5.6,1.2,3,"Retail Trade"
2018,"Jan",4.8,5.3,1.5,2.8,"Retail Trade"
2018,"Feb",4.5,5,1.2,2.9,"Retail Trade"
2018,"Mar",4.7,5.5,1.4,2.9,"Retail Trade"
2018,"Apr",4.9,6.1,1.4,3.1,"Retail Trade"
2018,"May",4.6,5.8,1.2,3.1,"Retail Trade"
2018,"Jun",4.7,5.9,1.3,3.2,"Retail Trade"
2018,"Jul",4.8,5.8,1.3,3.2,"Retail Trade"
2018,"Aug",5,4.8,1.7,3.2,"Retail Trade"
2018,"Sep",4.9,5.7,1.4,3.5,"Retail Trade"
2018,"Oct",5,5.8,1.3,3.4,"Retail Trade"
2018,"Nov",4.6,6.2,1.4,3.2,"Retail Trade"
2018,"Dec",5,5.5,1.5,3.2,"Retail Trade"
2019,"Jan",4.6,5,1.2,3.2,"Retail Trade"
2019,"Feb",4.6,4.9,1.2,3.3,"Retail Trade"
2019,"Mar",4.6,4.7,1.2,3.3,"Retail Trade"
2019,"Apr",4.8,4.6,1.4,3.2,"Retail Trade"
2019,"May",4.9,4.6,1.3,3.4,"Retail Trade"
2019,"Jun",5.1,5,1.2,3.4,"Retail Trade"
2019,"Jul",5.1,5.1,1.4,3.4,"Retail Trade"
2019,"Aug",5,4.9,1.4,3.5,"Retail Trade"
2019,"Sep",5,4.5,1.4,3.3,"Retail Trade"
2019,"Oct",4.4,5,1.4,3,"Retail Trade"
2019,"Nov",4.9,4.6,1.2,3.9,"Retail Trade"
2019,"Dec",4.9,4.5,1.3,3.1,"Retail Trade"
2020,"Jan",5.3,4.7,1.3,3.8,"Retail Trade"
2020,"Feb",5.5,4.6,1.8,3.4,"Retail Trade"
2020,"Mar",4.9,3.7,9.1,2.6,"Retail Trade"
2020,"Apr",5.6,3.3,7.8,2.1,"Retail Trade"
2020,"May",7.4,4.5,1.5,2.5,"Retail Trade"
2020,"Jun",6.6,4.1,1.3,2.9,"Retail Trade"
2020,"Jul",5.7,5,1,3.4,"Retail Trade"
2020,"Aug",5.9,4.7,1.1,3.3,"Retail Trade"
2020,"Sep",5.1,4.4,1.3,3.2,"Retail Trade"
2020,"Oct",5.2,4.5,1.3,3.4,"Retail Trade"
2020,"Nov",5,4.8,1.1,3.6,"Retail Trade"
2020,"Dec",5.1,4.7,1.2,3.6,"Retail Trade"
2021,"Jan",5,5,1.1,3.7,"Retail Trade"
2021,"Feb",4.7,5.1,1.1,3.6,"Retail Trade"
2021,"Mar",5.2,5.8,0.9,3.8,"Retail Trade"
2021,"Apr",5.3,5.8,0.9,4.1,"Retail Trade"
2021,"May",5.2,5.8,0.9,4.1,"Retail Trade"
2021,"Jun",6.6,6.7,1.2,4.4,"Retail Trade"
2021,"Jul",5.7,6.4,1,4.5,"Retail Trade"
2021,"Aug",6,7.1,1.2,4.5,"Retail Trade"
2021,"Sep",5.9,6.6,0.8,4.3,"Retail Trade"
2021,"Oct",5.6,6.5,0.9,4.4,"Retail Trade"
2021,"Nov",5.8,6.2,0.9,4.4,"Retail Trade"
2021,"Dec",5.5,6.1,0.7,4.8,"Retail Trade"
2022,"Jan",5.4,6.1,0.9,4.5,"Retail Trade"
2022,"Feb",6.1,6.4,0.8,4.5,"Retail Trade"
2022,"Mar",5.3,7.8,0.9,4.2,"Retail Trade"
2022,"Apr",5,6.4,0.8,4.3,"Retail Trade"
2022,"May",4.4,6.4,0.9,3.8,"Retail Trade"
2022,"Jun",5,5.3,0.6,3.6,"Retail Trade"
2022,"Jul",4.9,5.5,0.9,3.6,"Retail Trade"
2022,"Aug",5.3,5,1.3,3.7,"Retail Trade"
2022,"Sep",4.8,5.2,1,3.7,"Retail Trade"
2022,"Oct",4.7,5.4,0.8,3.8,"Retail Trade"
2022,"Nov",4.7,5.2,0.6,3.9,"Retail Trade"
2022,"Dec",4.9,5.7,0.9,3.9,"Retail Trade"
2023,"Jan",5.2,5.3,1,4,"Retail Trade"
2023,"Feb",4.6,4.9,1,3.3,"Retail Trade"
2023,"Mar",4.4,4.3,1,3.5,"Retail Trade"
2023,"Apr",4.6,5.4,1.2,3.2,"Retail Trade"
2023,"May",5.1,4.6,1.5,3.7,"Retail Trade"
2023,"Jun",4.4,4.2,1.1,3.1,"Retail Trade"
2023,"Jul",4.5,4.4,1,3.3,"Retail Trade"
2023,"Aug",4.4,3.7,1,3.2,"Retail Trade"
2023,"Sep",4.8,3.9,0.9,3.4,"Retail Trade"
2023,"Oct",4.2,3.3,0.7,3.2,"Retail Trade"
2023,"Nov",4.1,3.6,0.9,3.2,"Retail Trade"
2023,"Dec",4.1,4.5,0.9,2.7,"Retail Trade"
2024,"Jan",3.6,3.5,0.9,2.6,"Retail Trade"
2024,"Feb",4.2,3.6,0.9,3,"Retail Trade"
2024,"Mar",4.1,3.1,1,2.8,"Retail Trade"
2024,"Apr",4.2,3.1,0.9,3,"Retail Trade"
2024,"May",4.1,3,0.9,3,"Retail Trade"
2024,"Jun",4.2,3.2,1.1,3,"Retail Trade"
2024,"Jul",4.2,3.2,1.5,2.8,"Retail Trade"
2024,"Aug",3.6,3.5,0.9,2.6,"Retail Trade"
2024,"Sep",3.9,3,0.8,2.6,"Retail Trade"
2024,"Oct",4,2.9,1.3,2.6,"Retail Trade"
2024,"Nov",3.8,3.4,1.1,2.5,"Retail Trade"
2024,"Dec",3.9,3.2,1.2,2.4,"Retail Trade"
2009,"Jan",2.7,1.5,1.4,1.3,"Transportation, Warehousing and Utilities"
2009,"Feb",2.8,0.9,2.1,1.1,"Transportation, Warehousing and Utilities"
2009,"Mar",3.2,1.4,2.3,1.5,"Transportation, Warehousing and Utilities"
2009,"Apr",2.5,1.3,1.8,1.3,"Transportation, Warehousing and Utilities"
2009,"May",2.7,1.5,2,1.1,"Transportation, Warehousing and Utilities"
2009,"Jun",2.5,1.4,1.8,0.8,"Transportation, Warehousing and Utilities"
2009,"Jul",2.8,0.9,1.8,1.2,"Transportation, Warehousing and Utilities"
2009,"Aug",2.6,1.3,1.5,1.2,"Transportation, Warehousing and Utilities"
2009,"Sep",3.2,1.1,2.2,1,"Transportation, Warehousing and Utilities"
2009,"Oct",2.6,1,1.4,1.2,"Transportation, Warehousing and Utilities"
2009,"Nov",3.1,1.2,1.7,1.2,"Transportation, Warehousing and Utilities"
2009,"Dec",2.9,0.8,2.3,1.3,"Transportation, Warehousing and Utilities"
2010,"Jan",2.7,1.1,0.9,1,"Transportation, Warehousing and Utilities"
2010,"Feb",2.4,1.2,1.3,1.1,"Transportation, Warehousing and Utilities"
2010,"Mar",2.7,1.2,1,1,"Transportation, Warehousing and Utilities"
2010,"Apr",2.6,1.4,1.1,1.1,"Transportation, Warehousing and Utilities"
2010,"May",3,1.2,1.3,1.1,"Transportation, Warehousing and Utilities"
2010,"Jun",3.5,1.6,1.4,1.2,"Transportation, Warehousing and Utilities"
2010,"Jul",3,1.5,1.1,1.1,"Transportation, Warehousing and Utilities"
2010,"Aug",2.3,1.6,0.8,1.2,"Transportation, Warehousing and Utilities"
2010,"Sep",2.9,1.9,1,1.2,"Transportation, Warehousing and Utilities"
2010,"Oct",2.9,1.9,1.4,1,"Transportation, Warehousing and Utilities"
2010,"Nov",2.9,1.4,1.1,1.2,"Transportation, Warehousing and Utilities"
2010,"Dec",3.4,2.3,1.4,1.1,"Transportation, Warehousing and Utilities"
2011,"Jan",2.3,1.8,1.3,1.3,"Transportation, Warehousing and Utilities"
2011,"Feb",3,2.2,0.9,1.4,"Transportation, Warehousing and Utilities"
2011,"Mar",2.8,2.2,1,1.2,"Transportation, Warehousing and Utilities"
